VENTA_ID|CAJERO_ID|COMPRADOR_ID|FECHA_VENTA|MONTO_TOTAL|CODIGO_PRODUCTO|NOMBRE_PRODUCTO|CODIGO_FAMILIA|NOMBRE_FAMILIA|CANTIDAD
2836|7|27|06/09/19 10:09:58,000000000|Q.-1240.|7801300000539|* TRIAL * TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
2839|7|338|06/09/19 10:14:06,000000000|Q.-2450.|7802950022322|CREMA DE LECHE NESTLE 200ml |1|OFERTAS ESPECIALES|1,0
2840|7|343|06/09/19 10:17:21,000000000|Q.4400-.|956260858|DETERG. BIO SOL CON SUAVIZANTE 5L|10|ART.LIMPIEZA|1,0
2840|7|393|06/09/19 10:17:21,000000000|Q.4400-.|7806500241294|SERVILLETAS ABOLENGO 40UN. |1|OFERTAS ESPECIALES|2,0
2840|7|22|06/09/19 10:17:21,000000000|Q.4400-.|7806500507956|CONFORT NOBLE|10|ART.LIMPIEZA|1,0
2840|7|417|06/09/19 10:17:21,000000000|Q.4400-.|7805025693731|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
2843|7|67|06/09/19 10:18:56,000000000|Q.-900.|7802225587198|GOLPE ARCOR 36g|1|OFERTAS ESPECIALES|3,0
2845|7|420|06/09/19 10:22:21,000000000|Q.-1500.|7802575220776|SIX PACK SPRIM SABOR BERRIES 190ml|8|JUGOS-NECTAR|1,0
2846|7|473|06/09/19 10:25:18,000000000|Q.4050-.|7622210757838|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * T|4|CONFITES-GALLETAS|1,0
2846|7|286|06/09/19 10:25:18,000000000|Q.4050-.|7801610350256|* TRIAL * TRIAL * TRIAL * TRI|11|BEBIDAS COCA COLA|1,0
2846|7|191|06/09/19 10:25:18,000000000|Q.4050-.|70847033219|MONSTER ENERGY ABSOLUTELY ZERO 473g.|1|OFERTAS ESPECIALES|1,0
2852|7|375|06/09/19 10:48:35,000000000|Q.-500.|HUEVO|Huevo|1|OFERTAS ESPECIALES|5,0
2853|7|225|06/09/19 11:00:45,000000000|Q.3720-.|7802615005615|HARINA MON.S/POL.1kg.|1|OFERTAS ESPECIALES|1,0
2853|7|406|06/09/19 11:00:45,000000000|Q.3720-.|7802810031075|* TRIAL * TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|2,0
2853|7|293|06/09/19 11:00:45,000000000|Q.3720-.|7808743601934|ACEITE MERKAT 900ml.|1|OFERTAS ESPECIALES|1,0
2857|7|72|06/09/19 11:04:13,000000000|Q.-450.|7801875032010|TÉ SUPREMO 40g. 20UN.|1|OFERTAS ESPECIALES|1,0
2861|7|318|06/09/19 11:14:07,000000000|Q.3200-.|78019058|PALL MALL VERDE DE 20|7|CIGARROS|1,0
2862|7|333|06/09/19 11:19:07,000000000|Q.-1500.|956260858|DETERG. BIO SOL CON SUAVIZANTE 5L|10|ART.LIMPIEZA|1,0
2868|7|196|06/09/19 11:28:25,000000000|Q.3980-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
2868|7|163|06/09/19 11:28:25,000000000|Q.3980-.|7802900001308|LECHE NATURAL SOPROLE 1L.|13|LÁCTEOS|1,0
2869|2|223|06/09/19 12:32:33,000000000|Q.-850.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
2870|7|406|06/09/19 11:33:48,000000000|Q.-2080.|7613035493988|FLAN SABOR CARAMELO NESTLE 110g.|1|OFERTAS ESPECIALES|2,0
2877|7|170|06/09/19 11:49:50,000000000|Q.-1550.|7802215505294|GALLETAS DE MANTEQUILLA COSTA 140g|4|CONFITES-GALLETAS|1,0
2877|7|472|06/09/19 11:49:50,000000000|Q.-1550.|7613036333665|GALLETAS MOROCHA TREMENDA MCKAY 90g.|4|CONFITES-GALLETAS|1,0
2878|7|314|06/09/19 11:50:22,000000000|Q.-300.|7613030612339|* TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
2880|7|448|06/09/19 12:12:21,000000000|Q.4750-.|7801268001357|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|1,0
2882|7|396|06/09/19 12:16:06,000000000|Q.-1000.|PROAGUA|2 CACHANTUN 1600ml.|1|OFERTAS ESPECIALES|1,0
2883|7|121|06/09/19 12:18:23,000000000|Q.-1360.|7802225427289|MANI TIFANYS 22g|1|OFERTAS ESPECIALES|2,0
2886|7|184|06/09/19 12:22:50,000000000|Q.3170-.|7802200266070|JUGO VIVO SABOR FRUTILLA 1L 8g|8|JUGOS-NECTAR|2,0
2886|7|495|06/09/19 12:22:50,000000000|Q.3170-.|7809604028099|CONFORT SCOTT|10|ART.LIMPIEZA|1,0
2890|7|478|06/09/19 12:27:56,000000000|Q.-1350.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
2891|7|179|06/09/19 12:27:31,000000000|Q.-1750.|7801610001295|* TRIAL * TRIAL * TRIAL * TRIAL *|11|BEBIDAS COCA COLA|1,0
2893|7|186|06/09/19 13:01:04,000000000|Q.3800-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
2896|7|22|06/09/19 12:44:10,000000000|Q.12920-.|7805000301484|MAYONESA HELLMANN`S 93g.|1|OFERTAS ESPECIALES|2,0
2896|7|460|06/09/19 12:44:10,000000000|Q.12920-.|7801610323236|* TRIAL * TRIAL * TRIAL * TRIAL |11|BEBIDAS COCA COLA|2,0
2898|7|358|06/09/19 12:48:50,000000000|Q.-2410.|7801268001357|ATUN EN AGU. ALGEMO|1|OFERTAS ESPECIALES|1,0
2904|7|66|06/09/19 13:09:19,000000000|Q.3770-.|7803473002242|* TRIAL * TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
2907|7|384|06/09/19 13:06:12,000000000|Q.3750-.|7804617470255|LECHE ENTERA PITRUFQUEN 1L.|13|LÁCTEOS|1,0
2914|7|286|06/09/19 13:18:55,000000000|Q.5440-.|7803473002242|* TRIAL * TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
2917|7|84|06/09/19 13:26:26,000000000|Q.-690.|7805025694219|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
2924|7|130|06/09/19 13:35:48,000000000|Q.-850.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
2929|7|238|06/09/19 13:51:12,000000000|Q.-2100.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
2931|7|218|06/09/19 13:53:17,000000000|Q.-780.|7802500037059|SALSA DE TOMATE A LA ITALIANA LUCCHETTI|1|OFERTAS ESPECIALES|1,0
2933|7|398|06/09/19 13:57:31,000000000|Q.3680-.|7801430830051|* TRIAL * TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
2933|7|262|06/09/19 13:57:31,000000000|Q.3680-.|7802575223098|JUGOS SPRITE SABOR NARANJA PLATANO 35g|8|JUGOS-NECTAR|1,0
2933|7|478|06/09/19 13:57:31,000000000|Q.3680-.|7803473004376|MANKEKE SABOR MANJAR MARINELA 120g.|1|OFERTAS ESPECIALES|1,0
2936|7|88|06/09/19 14:00:57,000000000|Q.3600-.|7801610000571|COCACOLA 591ml |11|BEBIDAS COCA COLA|2,0
2936|7|64|06/09/19 14:00:57,000000000|Q.3600-.|7802408005259|AROS DE CEBOLLA FRUNA 300g.|1|OFERTAS ESPECIALES|1,0
2939|7|93|06/09/19 14:01:59,000000000|Q.5000-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
2939|7|270|06/09/19 14:01:59,000000000|Q.5000-.|7801610323236|* TRIAL * TRIAL * TRIAL * TRIAL |11|BEBIDAS COCA COLA|1,0
2946|7|130|06/09/19 14:06:24,000000000|Q.-1350.|7801610001295|* TRIAL * TRIAL * TRIAL * TRIAL *|11|BEBIDAS COCA COLA|1,0
2948|7|76|06/09/19 14:10:05,000000000|Q.-2100.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
2960|7|209|06/09/19 14:36:19,000000000|Q.-950.|7802820700411|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
2961|2|388|06/09/19 14:33:28,000000000|Q.-1600.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
2964|7|343|06/09/19 14:44:01,000000000|Q.-450.|78073920|COMPOTA DE PERA NESTLE 120g.|1|OFERTAS ESPECIALES|1,0
2968|7|341|06/09/19 14:50:52,000000000|Q.4800-.|7802215505294|GALLETAS DE MANTEQUILLA COSTA 140g|4|CONFITES-GALLETAS|2,0
2971|7|286|06/09/19 14:52:58,000000000|Q.4550-.|7802410820154|* TRIAL * TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
2971|7|239|06/09/19 14:52:58,000000000|Q.4550-.|7801610333129|COCACOLA ORIGINAL RETORNABLE 3L.|11|BEBIDAS COCA COLA|1,0
2972|7|14|06/09/19 14:55:50,000000000|Q.-700.|7801930005706|VIENESAS TIL 5UN.|1|OFERTAS ESPECIALES|1,0
2972|7|206|06/09/19 14:55:50,000000000|Q.-700.|7809635400710|SALSA DE TOMATES EL VERGEL 200g.|1|OFERTAS ESPECIALES|1,0
2980|2|412|06/09/19 15:40:23,000000000|Q.-2100.|78019041|PALL DE CLICK DE 10 |7|CIGARROS|1,0
2991|2|44|06/09/19 15:44:19,000000000|Q.3210-.|7801620014681|PEPSI DESECHABLE 2.0L |12|BEBIDAS C.C.U|1,0
2993|2|99|06/09/19 15:46:24,000000000|Q.6410-.|7802900001230|QUESO CREMA SOPROLE 100g.|1|OFERTAS ESPECIALES|1,0
2993|2|159|06/09/19 15:46:24,000000000|Q.6410-.|7801930008219|PATE DE CAMPO RECETA DEL ABUELO 125g.|1|OFERTAS ESPECIALES|1,0
2993|2|307|06/09/19 15:46:24,000000000|Q.6410-.|7801620001957|* TRIAL * TRIAL * TRI|12|BEBIDAS C.C.U|1,0
2994|2|151|06/09/19 15:42:22,000000000|Q.-200.|7802225212519|LANGUETAZO ARCOR 13g|1|OFERTAS ESPECIALES|2,0
2996|2|233|06/09/19 18:24:06,000000000|Q.-2150.|7891515492816|* TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
3002|2|290|06/09/19 16:12:24,000000000|Q.3800-.|7801610323236|* TRIAL * TRIAL * TRIAL * TRIAL |11|BEBIDAS COCA COLA|1,0
3012|2|290|06/09/19 16:39:22,000000000|Q.5500-.|9002490221010|RED BULL ENERGY DRINK |1|OFERTAS ESPECIALES|2,0
3012|2|79|06/09/19 16:39:22,000000000|Q.5500-.|7800004261512|DISFRUTA LIMON 5g|1|OFERTAS ESPECIALES|1,0
3020|2|155|06/09/19 16:50:47,000000000|Q.3080-.|78021020|BELMONT DE 10|7|CIGARROS|1,0
3023|2|447|06/09/19 17:00:28,000000000|Q.3150-.|7802820020953|* TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
3027|2|71|06/09/19 17:12:10,000000000|Q.3800-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
3033|2|413|06/09/19 17:39:17,000000000|Q.3290-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
3033|2|60|06/09/19 17:39:17,000000000|Q.3290-.|7805000314781|* TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
3088|2|485|06/09/19 19:12:18,000000000|Q.-2300.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
3090|2|385|06/09/19 19:17:34,000000000|Q.-1450.|7802000012297|DORITOS SABOR QUESO EVERCRISP 46g|1|OFERTAS ESPECIALES|1,0
3091|2|257|06/09/19 19:19:34,000000000|Q.-1840.|78057395|COMPOTA MANZANA NESTLE 120g.|1|OFERTAS ESPECIALES|1,0
3091|2|35|06/09/19 19:19:34,000000000|Q.-1840.|7613030264088|COLADO POLLO Y VERDURAS NATURNES NESTLE 215g|1|OFERTAS ESPECIALES|1,0
3105|2|407|06/09/19 19:29:25,000000000|Q.3200-.|78018884|* TRIAL * TRIAL * TRIAL |7|CIGARROS|1,0
3141|2|218|06/09/19 20:09:03,000000000|Q.6200-.|7802900057077|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TR|13|LÁCTEOS|1,0
3141|2|26|06/09/19 20:09:03,000000000|Q.6200-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
3157|2|196|06/09/19 20:23:23,000000000|Q.5200-.|7802220310197|* TRIAL * TRIAL * TRIAL * TRIAL * TR|4|CONFITES-GALLETAS|1,0
3157|2|392|06/09/19 20:23:23,000000000|Q.5200-.|7802900050078|LECHE CHOCO. SOPROLE 1L.|13|LÁCTEOS|2,0
3190|7|384|06/09/19 20:56:26,000000000|Q.-1300.|PRONIK|3 GALLETAS NICK|4|CONFITES-GALLETAS|1,0
3190|7|321|06/09/19 20:56:26,000000000|Q.-1300.|ENVASE|ENVASE BEBIDA|1|OFERTAS ESPECIALES|1,0
3253|2|20|06/09/19 21:37:51,000000000|Q.5950-.|7802000012556|* TRIAL * TRIAL * TRIAL * TRIA|1|OFERTAS ESPECIALES|2,0
3270|2|471|06/09/19 22:24:54,000000000|Q.-550.|7802000010941|* TRIAL * TRIAL * TRIAL|1|OFERTAS ESPECIALES|1,0
3289|2|261|06/09/19 22:27:26,000000000|Q.3150-.|7802000012372|DORITOS EVERCRISP SABOR QUESO 320g|1|OFERTAS ESPECIALES|1,0
3292|2|473|06/09/19 22:30:08,000000000|Q.-900.|7802950006612|* TRIAL * TRIAL * TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
3310|7|64|07/09/19 08:23:35,000000000|Q.-830.|7803525000356|BRAUNICHOC NUTRA BIEN 35g|1|OFERTAS ESPECIALES|1,0
3319|7|477|07/09/19 08:36:09,000000000|Q.2810-.|7802950572452|CHANDELLE DE MANJAR NESTLE 130g.|1|OFERTAS ESPECIALES|1,0
3320|7|427|07/09/19 08:39:51,000000000|Q.3190-.|7802215512261|FRAC CLASICA  130g.|1|OFERTAS ESPECIALES|1,0
3326|7|385|07/09/19 08:46:56,000000000|Q.3800-.|78021037|BELMON BLUE DE 20|7|CIGARROS|1,0
3329|7|242|07/09/19 08:50:39,000000000|Q.3600-.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
3330|7|436|07/09/19 08:51:19,000000000|Q.-580.|7801610001936|COCACOLA BEBIDA DE FANTASIA 250g|11|BEBIDAS COCA COLA|1,0
3332|7|388|07/09/19 08:57:50,000000000|Q.4380-.|7802225587198|GOLPE ARCOR 36g|1|OFERTAS ESPECIALES|2,0
3332|7|449|07/09/19 08:57:50,000000000|Q.4380-.|7801610000571|COCACOLA 591ml |11|BEBIDAS COCA COLA|1,0
3465|7|187|07/09/19 12:57:38,000000000|Q.-2290.|7801610002285|FANTA RETORNABLE 2L.|11|BEBIDAS COCA COLA|1,0
3467|7|52|07/09/19 12:59:52,000000000|Q.-1000.|7801300012075|CHOCO SUELTOS FRUTOS DEL MAIPO 200g.|1|OFERTAS ESPECIALES|1,0
3469|7|57|07/09/19 13:01:04,000000000|Q.-2200.|78021020|BELMONT DE 10|7|CIGARROS|1,0
3473|7|242|07/09/19 13:10:54,000000000|Q.-700.|7802225260657|TURRON DE MANI 45g.|1|OFERTAS ESPECIALES|1,0
3474|7|11|07/09/19 13:11:57,000000000|Q.3700-.|7802225427289|* TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
3474|7|164|07/09/19 13:11:57,000000000|Q.3700-.|7802225260657|TURRON DE MANI 45g.|1|OFERTAS ESPECIALES|1,0
3475|7|182|07/09/19 13:15:59,000000000|Q.3250-.|7801930006420|* TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|1,0
3476|7|189|07/09/19 13:17:27,000000000|Q.-1600.|7802000009297|LAYS STAX SABOR A CREMA Y CEBOLLA 40g.|4|CONFITES-GALLETAS|1,0
3476|7|61|07/09/19 13:17:27,000000000|Q.-1600.|7801610000571|COCACOLA 591ml |11|BEBIDAS COCA COLA|1,0
3527|7|93|07/09/19 14:23:28,000000000|Q.2650-.|78018853|PALL MALL AZUL DE 10|7|CIGARROS|1,0
3556|2|145|07/09/19 15:04:08,000000000|Q.5800-.|78015432|* TRIAL * TRIAL * TRIAL *|7|CIGARROS|1,0
3568|2|378|07/09/19 15:32:23,000000000|Q.-1600.|7801620002305|LIMON SODA RETORNABLE 2.5L|1|OFERTAS ESPECIALES|1,0
3584|2|248|07/09/19 15:59:45,000000000|Q.2890-.|7613030264088|COLADO POLLO Y VERDURAS NATURNES NESTLE 215g|1|OFERTAS ESPECIALES|1,0
3592|2|3|07/09/19 16:16:32,000000000|Q.-1850.|7805000313616|DETERGENTE ALOE VERA OMO 400g.|10|ART.LIMPIEZA|1,0
3592|2|264|07/09/19 16:16:32,000000000|Q.-1850.|7802950009408|MANJAR NESTLE 200g|1|OFERTAS ESPECIALES|1,0
3595|2|209|07/09/19 16:20:44,000000000|Q.-1850.|7802950022322|* TRIAL * TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|1,0
3595|2|98|07/09/19 16:20:44,000000000|Q.-1850.|7804920280695|SUAVIZANTE PIEL DELIC. FUZOL 1l.|1|OFERTAS ESPECIALES|1,0
3609|2|296|07/09/19 16:38:40,000000000|Q.-850.|7801610001165|* TRIAL * TRIAL * TRIAL * TRIAL * T|11|BEBIDAS COCA COLA|1,0
3617|2|364|07/09/19 16:58:25,000000000|Q.5800-.|540020102|DETERG. DEM 3LTS|10|ART.LIMPIEZA|1,0
3617|2|118|07/09/19 16:58:25,000000000|Q.5800-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
3622|2|130|07/09/19 17:06:51,000000000|Q.3600-.|7613032415679|CREMA LECHE NESTLE 236g.|1|OFERTAS ESPECIALES|1,0
3622|2|68|07/09/19 17:06:51,000000000|Q.3600-.|7613032657185|CASATA SABOR CHCOLATE SUIZO NESTLE 1L.|1|OFERTAS ESPECIALES|1,0
3628|2|124|07/09/19 17:20:44,000000000|Q.-2350.|7802095186071|PANCHO VILLA SABOR QUESO 180g.|1|OFERTAS ESPECIALES|1,0
3645|2|295|07/09/19 17:54:37,000000000|Q.-300.|7803473004277|RAYITA SABOR FRUTILLA MARINELA 60g.|1|OFERTAS ESPECIALES|1,0
3649|2|267|07/09/19 17:57:51,000000000|Q.-1300.|41789001888|MARUCHAN CARNE ASADA.64g.|1|OFERTAS ESPECIALES|2,0
3654|2|216|07/09/19 18:10:29,000000000|Q.7800-.|7809611710628|HAMBURGUESA DE VACUNO KING KONG 185g.|1|OFERTAS ESPECIALES|2,0
3685|2|463|07/09/19 18:47:07,000000000|Q.3640-.|7802000011917|PAPAS MOMS EVERCRISP|4|CONFITES-GALLETAS|1,0
3724|2|396|07/09/19 19:15:44,000000000|Q.-1700.|7801620001193|* TRIAL *|12|BEBIDAS C.C.U|1,0
3743|2|383|07/09/19 19:34:00,000000000|Q.3600-.|7809611709622|* TRIAL * TRIAL * TRIAL * TRIAL *|1|OFERTAS ESPECIALES|2,0
3757|2|458|07/09/19 19:42:44,000000000|Q.-1800.|7801610333129|COCACOLA ORIGINAL RETORNABLE 3L.|11|BEBIDAS COCA COLA|1,0
3763|2|362|07/09/19 19:47:39,000000000|Q.5650-.|7802000003264|MOMS CASERAS EVERCRISP 18g |1|OFERTAS ESPECIALES|4,0
3857|2|246|07/09/19 21:37:20,000000000|Q.-900.|7801907006897|HAMBURGUESA PREMIUM BRONTO SAN JORGE 185g.|1|OFERTAS ESPECIALES|1,0
3871|2|37|07/09/19 21:54:19,000000000|Q.-1200.|7802225640770|* TRIAL * TRIAL * TRIAL * TR|4|CONFITES-GALLETAS|1,0
3924|7|441|08/09/19 09:42:42,000000000|Q.-1660.|7802225426381|CHUBI ARCOR 22g|1|OFERTAS ESPECIALES|1,0
3925|7|498|08/09/19 09:45:24,000000000|Q.-2200.|78019065|PALL MALL VERDE CLICK DE 10 |7|CIGARROS|1,0
3927|7|45|08/09/19 09:51:25,000000000|Q.7070-.|7803473004741|ROLLO MARINELA 50g|1|OFERTAS ESPECIALES|3,0
3927|7|70|08/09/19 09:51:25,000000000|Q.7070-.|7803403000737|LAGUITO LAGOS DEL SUR 70g.|1|OFERTAS ESPECIALES|3,0
3927|7|399|08/09/19 09:51:25,000000000|Q.7070-.|7803473002020|MARINELA ALFI 3uni|1|OFERTAS ESPECIALES|3,0
3927|7|214|08/09/19 09:51:25,000000000|Q.7070-.|7802900057077|* TRIAL * TRIAL * TRIAL * TRIAL * TRIAL * TR|13|LÁCTEOS|1,0
3931|7|255|08/09/19 09:53:36,000000000|Q.-500.|7803525999544|* TRIAL * TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
3932|7|485|08/09/19 09:54:50,000000000|Q.3080-.|7500478012473|* TRIAL * TRIAL * TR|4|CONFITES-GALLETAS|2,0
3934|7|29|08/09/19 10:06:34,000000000|Q.3800-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
3939|7|199|08/09/19 10:20:14,000000000|Q.3700-.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
3939|7|266|08/09/19 10:20:14,000000000|Q.3700-.|9002490100070| RED BULL ENERGY DRINK 250ml|1|OFERTAS ESPECIALES|1,0
3954|7|473|08/09/19 10:40:50,000000000|Q.6200-.|78007673|PALL MALL AZUL DE 20|7|CIGARROS|1,0
4033|7|25|08/09/19 13:23:36,000000000|Q.-1200.|7801620005160|GATORADE COOL BLUE 1L|1|OFERTAS ESPECIALES|1,0
4035|7|182|08/09/19 13:27:06,000000000|Q.3900-.|5411916117938|POROTOS VERDES DITRON 200g. |1|OFERTAS ESPECIALES|1,0
4059|7|161|08/09/19 13:51:24,000000000|Q.7100-.|7802575015174|LASAÑA CAROZZI 360g.|1|OFERTAS ESPECIALES|2,0
4070|7|273|08/09/19 13:58:08,000000000|Q.17480-.|7801610323236|COCACOLA ORIGINAL DESECHABLE 3L.|11|BEBIDAS COCA COLA|2,0
4070|7|291|08/09/19 13:58:08,000000000|Q.17480-.|7803473214058|* TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|2,0
4070|7|3|08/09/19 13:58:08,000000000|Q.17480-.|7801430430091|ARROZ ARU.PREGR. 1kg.|1|OFERTAS ESPECIALES|1,0
4070|7|371|08/09/19 13:58:08,000000000|Q.17480-.|7805000314781|* TRIAL * TRIAL * TRIAL |1|OFERTAS ESPECIALES|1,0
4070|7|3|08/09/19 13:58:08,000000000|Q.17480-.|7805000314293|MAYONESA HELLMANN`S  700g.|1|OFERTAS ESPECIALES|1,0
4073|7|12|08/09/19 14:01:29,000000000|Q2500|956260858|DETERG. BIO SOL CON SUAVIZANTE 5L|10|ART.LIMPIEZA|1,0
4073|7|245|08/09/19 14:01:29,000000000|Q2500|78024106|* TRIAL * TRIAL * TR|1|OFERTAS ESPECIALES|3,0
4073|7|453|08/09/19 14:01:29,000000000|Q2500|7802225427289|MANI TIFANYS 22g|1|OFERTAS ESPECIALES|1,0
4077|7|267|08/09/19 14:03:43,000000000|Q.5700-.|7801620172725|PAP RETORNABLE 2.5L|12|BEBIDAS C.C.U|1,0
4081|7|20|08/09/19 14:06:09,000000000|Q.-2140.|7802408005884|CABRITAS CARAMELO FRUNA 50g|1|OFERTAS ESPECIALES|1,0
4081|7|138|08/09/19 14:06:09,000000000|Q.-2140.|7802575220776|SIX PACK SPRIM SABOR BERRIES 190ml|8|JUGOS-NECTAR|1,0
4093|7|392|08/09/19 14:23:28,000000000|Q.4100-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
4094|7|122|08/09/19 14:23:07,000000000|Q.3150-.|7802575223098|* TRIAL * TRIAL * TRIAL * TRIAL * TRIA|8|JUGOS-NECTAR|1,0
4094|7|45|08/09/19 14:23:07,000000000|Q.3150-.|7801620005191|GATORADE COOL BLUE 750ml |1|OFERTAS ESPECIALES|1,0
4099|7|434|08/09/19 14:33:47,000000000|Q.-1250.|7806500401704|NOVA CLASICA|1|OFERTAS ESPECIALES|1,0
4101|7|96|08/09/19 14:36:06,000000000|Q.-2450.|7801620002916|* TRIAL * TRIAL * TRIAL * TRIA|8|JUGOS-NECTAR|1,0
4101|7|34|08/09/19 14:36:06,000000000|Q.-2450.|7801610001165|COCACOLA RETORNABLE ORIGINAL 1.25L.|11|BEBIDAS COCA COLA|1,0
4102|7|143|08/09/19 14:39:21,000000000|Q.2940-.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
4102|7|422|08/09/19 14:39:21,000000000|Q.2940-.|7802615005615|* TRIAL * TRIAL * TRI|1|OFERTAS ESPECIALES|1,0
4102|7|317|08/09/19 14:39:21,000000000|Q.2940-.|7622300842444|POLVO DE HORNEAR ROYAL 30g|1|OFERTAS ESPECIALES|1,0
4102|7|401|08/09/19 14:39:21,000000000|Q.2940-.|7802920777542|LECHE ENTERA COLUN 1L.|13|LÁCTEOS|1,0
4105|7|477|08/09/19 14:43:54,000000000|Q.8740-.|7801610350256|* TRIAL * TRIAL * TRIAL * TRI|11|BEBIDAS COCA COLA|1,0
4116|7|463|08/09/19 14:54:50,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
4122|7|83|08/09/19 14:55:24,000000000|Q.-1970.|7801610350256|COCACOLA ZERO RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
4124|7|324|08/09/19 14:59:01,000000000|Q.8540-.|7802900120016|MANTEQUILLA SOPROLE CON SAL |1|OFERTAS ESPECIALES|1,0
4124|7|63|08/09/19 14:59:01,000000000|Q.8540-.|7809611700261|CROQUETAS DE POLLO SUPER POLLO 80g.|1|OFERTAS ESPECIALES|1,0
4124|7|383|08/09/19 14:59:01,000000000|Q.8540-.|7802800586288|* TRIAL * TRIAL * T|1|OFERTAS ESPECIALES|3,0
4127|7|103|08/09/19 15:01:21,000000000|Q.9270-.|7801610001295|COCACOLA ORIGINAL RETORNABLE 2.0L|11|BEBIDAS COCA COLA|1,0
4127|7|91|08/09/19 15:01:21,000000000|Q.9270-.|7808743601934|ACEITE MERKAT 900ml.|1|OFERTAS ESPECIALES|1,0
4145|2|306|08/09/19 15:15:05,000000000|Q.3800-.|78020627|BELMONT DE 20|7|CIGARROS|1,0
4154|2|455|08/09/19 15:30:48,000000000|Q.-2200.|78021020|BELMONT DE 10|7|CIGARROS|1,0
4156|2|40|08/09/19 15:31:33,000000000|Q.2900-.|78021020|* TRIAL * TRI|7|CIGARROS|1,0
4157|2|7|08/09/19 15:32:27,000000000|Q.3200-.|78018884|PALL MALL DE CLICK DE 20|7|CIGARROS|1,0
4158|2|465|08/09/19 15:35:06,000000000|Q.2590-.|7802000012297|DORITOS SABOR QUESO EVERCRISP 46g|1|OFERTAS ESPECIALES|1,0
4165|2|268|08/09/19 15:42:09,000000000|Q.-790.|7805000307028|* TRIAL * TRIAL * TRIAL * TRIAL * |1|OFERTAS ESPECIALES|1,0
4168|2|385|08/09/19 15:45:01,000000000|Q.4200-.|78024717|LUCKY STRIKE DOBLE CLICK DE 20|7|CIGARROS|1,0
4170|2|470|08/09/19 15:46:02,000000000|Q.-1700.|7801620001599|CRUSH ORANGE DESECHABLE 3.0L|12|BEBIDAS C.C.U|1,0
4171|2|107|08/09/19 15:50:14,000000000|Q.2820-.|7801300012051|PRIMAVERA FRUTOS DEL MAIPO 200g.|1|OFERTAS ESPECIALES|1,0
